VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-07-24 11:41:29,2015-07-24 11:52:59,1,2.84,-73.98307037353516,40.7305793762207,1,N,-73.98988342285155,40.71057891845703,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
1,2015-07-16 22:15:03,2015-07-16 22:36:02,1,5.2,-73.98977661132812,40.73412704467773,1,N,-73.9461898803711,40.799701690673835,1,19.0,0.5,0.5,3.0,0.0,0.3,23.3
1,2015-07-19 12:17:53,2015-07-19 13:15:53,1,19.1,-74.00408172607422,40.72393035888672,2,N,-73.77631378173827,40.645545959472656,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99
1,2015-07-09 20:50:56,2015-07-09 21:18:49,1,5.1,-73.98883819580078,40.768211364746094,5,N,-74.03434753417967,40.74504852294922,1,40.0,0.0,0.0,12.5,9.75,0.3,62.55
2,2015-07-23 11:27:14,2015-07-23 11:55:31,5,3.99,-73.9553985595703,40.776065826416016,1,N,-73.9884033203125,40.74785614013672,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3
2,2015-07-02 00:14:23,2015-07-02 00:38:56,2,6.17,-73.98548126220702,40.74702072143555,1,N,-73.96012115478516,40.8157615661621,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3
1,2015-07-28 14:15:25,2015-07-28 14:31:01,3,0.8,-73.97990417480467,40.764793395996094,1,N,-73.97157287597656,40.75957489013672,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2015-07-31 08:19:16,2015-07-31 08:35:12,1,1.8,-73.95504760742188,40.77745819091797,1,N,-73.96939086914062,40.76044464111328,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3
2,2015-07-31 21:30:52,2015-07-31 21:44:20,1,1.53,-73.9906234741211,40.75094223022461,1,N,-73.9703598022461,40.756290435791016,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
1,2015-07-30 20:07:24,2015-07-30 20:28:06,1,2.3,-73.982666015625,40.77156829833984,1,N,-73.97291564941406,40.748920440673835,1,13.5,0.5,0.5,4.4,0.0,0.3,19.2
2,2015-07-20 19:52:32,2015-07-20 19:56:41,2,0.98,-73.99127197265625,40.730377197265625,1,N,-73.97850799560547,40.72960662841797,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
2,2015-07-21 13:22:28,2015-07-21 13:36:12,2,2.52,-74.00408935546875,40.716941833496094,1,N,-73.99765014648438,40.6880111694336,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
1,2015-07-18 02:02:15,2015-07-18 02:11:33,1,2.0,-73.97984313964845,40.78374481201172,1,N,-73.96147918701173,40.768508911132805,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
1,2015-07-16 06:37:49,2015-07-16 06:48:14,1,4.9,-73.9874267578125,40.77618408203125,1,N,-73.95541381835938,40.8268928527832,1,15.5,0.0,0.5,4.07,0.0,0.3,20.37
2,2015-07-22 08:05:52,2015-07-22 08:12:27,1,1.83,-73.9820785522461,40.77611923217773,1,N,-73.9645004272461,40.794788360595696,1,7.5,0.0,0.5,2.5,0.0,0.3,10.8
2,2015-07-15 16:27:56,2015-07-15 16:37:59,1,1.62,-73.97853851318358,40.751323699951165,1,N,-73.95984649658203,40.760303497314446,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36
2,2015-07-28 09:51:08,2015-07-28 10:00:06,5,0.9,-73.98460388183594,40.75677108764648,1,N,-73.97321319580078,40.760780334472656,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2015-07-19 10:59:10,2015-07-19 11:10:07,5,2.11,-74.00382232666014,40.753299713134766,1,N,-73.97637176513672,40.76152038574219,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2015-07-01 18:44:57,2015-07-01 18:54:32,1,1.9,-74.00798797607422,40.73988342285156,1,N,-73.98847961425781,40.74555206298828,1,9.0,1.0,0.5,1.0,0.0,0.3,11.8
1,2015-07-10 15:10:53,2015-07-10 15:35:41,1,2.3,-73.99345397949219,40.729286193847656,1,N,-74.00270080566406,40.74944305419922,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76
1,2015-07-12 18:48:07,2015-07-12 19:02:54,1,3.6,0.0,0.0,1,N,0.0,0.0,1,14.5,0.0,0.5,3.8,0.0,0.3,19.1
1,2015-07-29 07:35:58,2015-07-29 07:41:00,1,1.0,-73.99027252197266,40.75505065917969,1,N,-74.00447082519531,40.75261688232422,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2015-07-04 21:32:29,2015-07-04 21:34:18,1,0.18,-73.99612426757811,40.74429702758789,1,N,-73.99289703369139,40.74314880371094,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
1,2015-07-01 11:31:12,2015-07-01 11:40:02,1,0.8,-73.97822570800781,40.757286071777344,1,N,-73.98065185546875,40.76395034790039,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2015-07-10 18:43:26,2015-07-10 19:06:28,1,10.22,-73.99455261230467,40.75056838989258,1,N,-73.862060546875,40.76866149902344,1,30.0,1.0,0.5,5.0,5.54,0.3,42.34
2,2015-07-30 17:34:26,2015-07-30 18:06:50,1,2.09,-73.98280334472656,40.73099899291992,1,N,-73.96308135986328,40.75761032104492,1,19.0,1.0,0.5,4.16,0.0,0.3,24.96
2,2015-07-03 21:09:25,2015-07-03 21:12:36,2,0.58,-73.98878479003906,40.763404846191406,1,N,-73.9852523803711,40.763282775878906,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
2,2015-07-10 10:08:59,2015-07-10 10:22:58,1,6.28,-73.99080657958984,40.7661018371582,1,N,-73.9432601928711,40.84029006958008,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8
1,2015-07-23 18:09:37,2015-07-23 18:12:49,1,0.0,-73.93264007568358,40.75107192993164,1,N,-73.93252563476561,40.751121520996094,3,4.0,1.0,0.5,0.0,0.0,0.3,5.8
2,2015-07-29 10:04:04,2015-07-29 10:12:12,1,0.94,-73.96476745605469,40.77555847167969,1,N,-73.97354888916014,40.763530731201165,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
1,2015-07-25 01:02:53,2015-07-25 01:07:45,1,1.2,-73.98360443115233,40.76580429077149,1,N,-73.97762298583984,40.75373840332031,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
2,2015-07-24 00:18:44,2015-07-24 00:31:07,1,2.48,-73.98995971679686,40.73416519165039,1,N,-73.98660278320312,40.76181411743164,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
2,2015-07-18 01:01:12,2015-07-18 01:13:03,2,2.73,-73.98573303222656,40.746894836425774,1,N,-73.98968505859375,40.77458572387695,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3
2,2015-07-30 00:30:37,2015-07-30 00:34:39,5,0.8,-73.99855041503906,40.75025939941406,1,N,-73.99729919433594,40.74197006225586,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
1,2015-07-01 17:38:12,2015-07-01 17:47:00,1,1.5,-73.97002410888672,40.75673675537109,1,N,-73.95594024658203,40.776172637939446,1,8.0,1.0,0.5,1.95,0.0,0.3,11.75
2,2015-07-10 07:22:22,2015-07-10 07:26:28,1,0.71,-73.98188018798828,40.76290893554688,1,N,-73.98863983154298,40.75910949707031,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2015-07-07 20:37:29,2015-07-07 21:03:26,4,6.0,-73.98558807373048,40.67401885986328,1,N,-73.99176788330078,40.743518829345696,1,22.0,1.0,0.5,7.14,0.0,0.3,30.94
1,2015-07-14 07:47:43,2015-07-14 07:49:51,1,0.4,-73.99044799804686,40.75593185424805,1,N,-73.98674774169923,40.760738372802734,1,3.5,0.0,0.5,1.5,0.0,0.3,5.8
2,2015-07-06 16:34:09,2015-07-06 16:47:29,1,1.25,-73.95991516113281,40.77361679077149,1,N,-73.95830535888672,40.764026641845696,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3
1,2015-07-26 21:14:12,2015-07-26 21:19:37,2,2.1,-73.96500396728516,40.75555419921875,1,N,-73.94564819335938,40.781925201416016,1,8.0,0.5,0.5,1.7,0.0,0.3,11.0
1,2015-07-23 06:05:57,2015-07-23 06:27:56,1,11.0,-73.98069763183594,40.7800407409668,1,N,-73.86492919921875,40.77037048339844,2,32.0,0.0,0.5,0.0,5.54,0.3,38.34
2,2015-07-31 10:26:32,2015-07-31 10:38:40,6,1.46,-73.98237609863281,40.767913818359375,1,N,-73.99840545654298,40.76422119140625,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2015-07-11 13:56:42,2015-07-11 14:01:11,5,0.74,-73.97968292236328,40.7636604309082,1,N,-73.97212982177734,40.7622184753418,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
1,2015-07-17 15:14:20,2015-07-17 15:30:56,1,3.0,-73.99161529541014,40.75503921508789,1,N,-73.96227264404298,40.779052734375,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
1,2015-07-10 10:14:42,2015-07-10 10:30:48,1,2.4,-73.99525451660156,40.7309455871582,1,N,-73.97334289550781,40.758613586425774,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
2,2015-07-23 00:56:17,2015-07-23 01:05:10,1,1.79,-74.00120544433594,40.727500915527344,1,N,-73.97573852539062,40.7285270690918,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
1,2015-07-17 09:49:33,2015-07-17 10:18:21,1,3.3,-73.99495697021484,40.75043869018555,1,N,-73.95476531982422,40.767311096191406,1,18.5,0.0,0.5,5.79,0.0,0.3,25.09
2,2015-07-28 09:45:20,2015-07-28 10:04:37,6,2.28,-73.94969177246092,40.78453063964844,1,N,-73.96793365478516,40.75952911376953,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,2015-07-03 06:17:03,2015-07-03 06:34:04,1,1.2,-73.98609161376953,40.72232818603516,1,N,-73.99710083007811,40.71794128417969,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1,2015-07-31 20:29:52,2015-07-31 20:45:02,1,3.3,-73.96366882324217,40.80853271484375,1,N,-73.94788360595702,40.776321411132805,1,13.5,0.5,0.5,2.95,0.0,0.3,17.75
1,2015-07-24 17:19:58,2015-07-24 17:29:53,1,0.2,-73.97330474853516,40.765045166015625,1,N,-73.97557830810547,40.76113510131836,1,7.0,1.0,0.5,2.0,0.0,0.3,10.8
1,2015-07-09 12:52:44,2015-07-09 13:01:06,1,0.8,-73.96844482421875,40.76759719848633,1,N,-73.9630126953125,40.76332092285156,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2015-07-31 23:32:48,2015-07-31 23:41:50,1,2.0,-73.95684051513672,40.780799865722656,1,N,-73.96556091308594,40.8004264831543,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
1,2015-07-15 16:34:00,2015-07-15 17:02:36,2,3.7,-73.9876251220703,40.73821640014648,1,N,-73.9491958618164,40.77712631225586,1,19.0,1.0,0.5,5.2,0.0,0.3,26.0
2,2015-07-29 06:56:49,2015-07-29 07:53:53,1,19.85,-73.8019790649414,40.664981842041016,2,N,-73.96614837646483,40.791400909423835,1,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2015-07-25 20:06:32,2015-07-25 20:15:31,1,2.53,-73.98497009277344,40.76380920410156,1,N,-73.95433807373048,40.77569580078125,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
2,2015-07-30 18:41:09,2015-07-30 18:49:47,1,1.17,-74.00618743896483,40.730201721191406,1,N,-74.00753021240233,40.740970611572266,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
2,2015-07-25 17:31:06,2015-07-25 17:36:18,2,2.43,-73.77679443359375,40.64583587646485,2,N,-73.79148864746092,40.665351867675774,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
1,2015-07-05 20:18:27,2015-07-05 20:22:25,4,0.9,-73.98231506347656,40.778911590576165,1,N,-73.98021697998048,40.789024353027344,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3
2,2015-07-31 09:10:57,2015-07-31 09:17:00,5,0.94,-73.98667907714845,40.734161376953125,1,N,-73.99662780761719,40.7257194519043,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2015-07-20 00:52:22,2015-07-20 00:56:28,1,1.52,0.0,0.0,1,N,0.0,0.0,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
1,2015-07-13 18:01:12,2015-07-13 18:11:57,1,1.5,-73.99897003173827,40.724910736083984,1,N,-73.98531341552734,40.74151992797852,1,8.5,1.0,0.5,2.05,0.0,0.3,12.35
2,2015-07-27 18:00:44,2015-07-27 18:14:27,2,2.37,-73.96666717529298,40.789024353027344,1,N,-73.96890258789062,40.76078414916992,2,11.5,1.0,0.5,0.0,0.0,0.3,13.3
2,2015-07-30 07:36:44,2015-07-30 07:43:47,1,1.31,-73.95581817626953,40.77870178222656,1,N,-73.96866607666014,40.76473617553711,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
1,2015-07-05 06:31:52,2015-07-05 07:02:22,1,19.6,-73.97642517089844,40.790714263916016,2,N,-73.78741455078125,40.64543533325195,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99
1,2015-07-10 21:21:27,2015-07-10 21:34:20,2,2.1,-73.976318359375,40.776660919189446,1,N,-73.9473876953125,40.7726936340332,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
2,2015-07-24 22:48:45,2015-07-24 22:59:11,1,2.89,-73.97293853759764,40.79062271118164,1,N,-73.94474792480467,40.818946838378906,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
1,2015-07-07 17:15:30,2015-07-07 17:29:46,2,1.0,-73.97879791259764,40.75152969360352,1,N,-73.96707916259764,40.76128768920898,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15
1,2015-07-13 17:58:05,2015-07-13 18:17:47,1,4.1,-73.99049377441406,40.741207122802734,1,N,-73.98738861083984,40.69180679321289,2,17.0,1.0,0.5,0.0,0.0,0.3,18.8
1,2015-07-24 15:33:26,2015-07-24 15:57:58,2,3.3,-73.99658966064453,40.725616455078125,1,N,-73.97850036621094,40.763553619384766,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
2,2015-07-10 22:52:14,2015-07-10 23:00:06,1,1.05,-73.98948669433594,40.75782012939453,1,N,-73.99600219726561,40.76765060424805,1,6.5,0.5,0.5,0.0,0.0,0.3,7.8
1,2015-07-30 12:54:39,2015-07-30 12:58:30,1,0.7,-73.89157104492188,40.768749237060554,1,N,-73.90312957763672,40.77082824707031,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
