VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2015-07-27 16:21:15,2015-07-27 16:40:51,N,1,-73.94017791748048,40.8152732849121,-73.93125152587889,40.85480117797852,1,3.49,15.5,1.0,0.5,0.0,0.0,,0.3,17.3,2,1.0
1,2015-07-11 14:51:40,2015-07-11 15:00:38,N,1,-73.92616271972656,40.77215576171875,-73.94609832763672,40.74785614013672,1,2.1,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2,1.0
2,2015-07-26 02:14:45,2015-07-26 02:32:50,N,1,-73.94779205322266,40.71143341064453,-73.97268676757811,40.676773071289055,1,4.92,18.0,0.5,0.5,3.86,0.0,,0.3,23.16,1,1.0
2,2015-07-19 17:43:55,2015-07-19 17:57:38,N,1,-73.98128509521484,40.576030731201165,-74.00518035888672,40.611602783203125,1,3.09,13.0,0.0,0.5,0.0,0.0,,0.3,13.8,2,1.0
2,2015-07-16 22:41:50,2015-07-16 22:45:23,N,1,-73.94474792480467,40.71672058105469,-73.95170593261719,40.7253532409668,1,0.8,5.0,0.5,0.5,1.58,0.0,,0.3,7.88,1,1.0
2,2015-07-11 23:33:18,2015-07-11 23:39:40,N,1,-73.88574981689453,40.74746322631836,-73.87590789794923,40.74087905883789,1,0.88,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
2,2015-07-05 17:31:12,2015-07-05 17:41:53,N,1,-73.80695343017578,40.69921112060546,-73.78373718261719,40.71771240234375,1,2.59,10.5,0.0,0.5,1.5,0.0,,0.3,12.8,1,1.0
2,2015-07-18 19:38:41,2015-07-18 19:48:08,N,1,-73.95023345947266,40.786865234375,-73.97720336914062,40.75899124145508,1,2.65,10.0,0.0,0.5,1.62,0.0,,0.3,12.42,1,1.0
2,2015-07-24 20:29:51,2015-07-24 20:38:58,N,1,-73.96402740478516,40.807376861572266,-73.95741271972656,40.783515930175774,1,2.4,9.5,0.5,0.5,1.0,0.0,,0.3,11.8,1,1.0
2,2015-07-11 23:34:13,2015-07-11 23:44:52,N,1,-73.95751190185547,40.67205810546875,-73.92404174804686,40.673770904541016,4,2.23,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1.0
1,2015-07-11 11:55:37,2015-07-11 12:07:14,N,1,-73.97554779052734,40.67435836791992,-73.95486450195312,40.687854766845696,1,2.3,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
2,2015-07-20 15:01:21,2015-07-20 15:05:18,N,1,-73.9520492553711,40.803707122802734,-73.94353485107422,40.818603515625,1,1.21,5.5,0.0,0.5,1.0,0.0,,0.3,7.3,1,1.0
1,2015-07-26 16:15:46,2015-07-26 16:26:20,N,1,-73.84426879882812,40.72136688232422,-73.85649871826173,40.73152160644531,2,1.5,8.5,0.0,0.5,1.85,0.0,,0.3,11.15,1,1.0
2,2015-07-19 12:12:32,2015-07-19 12:19:46,N,1,-73.95273590087889,40.79840087890625,-73.9696273803711,40.79465103149414,1,1.31,7.0,0.0,0.5,1.95,0.0,,0.3,9.75,1,1.0
2,2015-07-08 07:54:49,2015-07-08 08:06:22,N,1,-73.93344116210938,40.855350494384766,-73.89720916748048,40.84659957885742,1,2.72,11.0,0.0,0.5,1.5,0.0,,0.3,13.3,1,1.0
